hour_local,mean,std,min,max,p05,p25,p75,p95
5.716666666666667,68.66666666666667,2.309401076758502,66.0,70.0,66.4,68.0,70.0,70.0
5.733333333333333,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
5.766666666666667,67.3,3.529242915351047,59.0,72.0,62.15,66.0,69.5,71.1
5.783333333333333,64.5,2.1213203435596424,63.0,66.0,63.15,63.75,65.25,65.85
5.8,68.8,2.2803508501982757,66.0,72.0,66.4,68.0,70.0,71.6
5.816666666666666,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
5.85,66.75,5.6789083458002745,61.0,73.0,61.3,62.5,70.75,72.55
5.883333333333333,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
5.9,73.0,,73.0,73.0,73.0,73.0,73.0,73.0
5.916666666666667,69.07352941176471,5.818950452809892,57.0,82.0,61.35,64.0,74.25,78.65
5.933333333333334,69.15894039735099,5.645166327908967,56.0,80.0,59.5,66.0,73.0,77.0
5.95,69.66666666666667,4.932882862316246,64.0,73.0,64.8,68.0,72.5,72.9
5.966666666666667,69.0,4.622924244612775,57.0,77.0,60.0,66.0,73.0,75.5
5.983333333333333,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
6.016666666666667,63.0,,63.0,63.0,63.0,63.0,63.0,63.0
6.05,67.8,2.86356421265527,63.0,70.0,64.0,68.0,70.0,70.0
6.1,69.0,1.4142135623730951,68.0,70.0,68.1,68.5,69.5,69.9
6.116666666666666,63.0,,63.0,63.0,63.0,63.0,63.0,63.0
6.133333333333334,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
6.166666666666667,68.0,7.0,61.0,75.0,61.7,64.5,71.5,74.3
6.183333333333334,66.0,2.0,64.0,68.0,64.2,65.0,67.0,67.8
6.216666666666667,70.75,4.272001872658764,68.0,77.0,68.0,68.0,71.75,75.95
6.233333333333333,68.0,2.8284271247461903,66.0,70.0,66.2,67.0,69.0,69.8
6.266666666666667,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
6.283333333333333,63.0,,63.0,63.0,63.0,63.0,63.0,63.0
6.3,70.33333333333333,2.516611478423582,68.0,73.0,68.2,69.0,71.5,72.7
6.35,68.0,5.656854249492381,64.0,72.0,64.4,66.0,70.0,71.6
6.366666666666666,69.5,7.7781745930520225,64.0,75.0,64.55,66.75,72.25,74.45
